rcept_no,rcept_dt,split,t1,t2
20230406002076,20230406,train,기타,
20201113001192,20201113,train,기타,
20211013000359,20211013,train,기타,
20221020000179,20221020,train,기타,
20230427000684,20230427,train,기타,
20240626000320,20240626,val,기타,
20250117000468,20250117,test,기타,
20260331003506,20260331,test,기타,
20211222000189,20211222,train,기타,
20230227006069,20230227,train,기타,
20260211000379,20260211,test,기타,
20190201000676,20190201,train,기타,
20210712000343,20210712,train,기타,
20220503000529,20220503,train,기타,
20241224000529,20241224,val,기타,
